station_id,time_norm,weather_idx,sports_flag,delay_minutes
64,0.708333,0.15,0.0,0.0
122,0.0,0.1625,0.0,0.0
107,0.25,0.2437,0.0,0.0
127,0.875,0.15,0.0,0.0
121,0.083333,0.15,0.0,0.0
108,0.833333,0.15,0.0,1.1704
4,0.541667,0.15,0.0,1.3497
114,0.25,0.2263,0.0,0.0
42,0.916667,0.15,0.0,0.0
53,0.166667,0.45,0.0,0.3722
65,0.708333,0.15,0.0,2.9551
128,0.416667,0.1055,0.0,0.0
16,0.791667,0.15,0.0,0.5087
132,0.041667,0.1625,0.0,1.5301
85,0.666667,0.15,0.0,0.5725
84,0.583333,0.1775,0.0,0.85
86,0.166667,0.15,0.0,0.0
133,0.541667,0.15,0.0,0.0
3,0.208333,0.15,0.0,0.0
70,0.416667,0.15,0.0,0.0
107,0.916667,0.1512,0.2,0.0
97,0.291667,0.184,0.0,0.0
141,0.166667,0.15,0.3,0.0
134,0.0,0.1875,0.0,0.6282
94,0.083333,0.15,0.0,0.0
138,0.083333,0.15,0.0,0.0
86,0.833333,0.15,0.0,0.0
42,0.875,0.2387,0.0,0.0
27,0.875,0.22,0.0,0.6746
34,0.375,0.1625,0.0,3.6948
8,0.916667,0.1291,1.0,0.9399
1,0.208333,0.15,0.0,1.5552
98,0.208333,0.2512,0.0,2.648
33,0.25,0.2538,0.0,2.4614
98,0.541667,0.1875,0.0,0.0
15,0.583333,0.15,0.0,0.7175
58,0.375,0.15,0.0,0.8924
132,0.416667,0.15,0.0,0.4188
77,0.625,0.15,0.0,0.0
14,0.208333,0.15,0.0,0.6521
98,0.291667,0.45,0.0,0.0
2,0.125,0.1625,0.0,0.119
127,0.75,0.1737,0.0,2.3665
106,0.791667,0.15,0.0,2.0561
37,0.75,0.27,0.0,0.0
115,0.833333,0.15,0.0,0.0
38,0.666667,0.15,0.0,0.296
138,0.833333,0.15,0.0,1.1947
93,0.25,0.1737,0.0,2.7732
46,0.208333,0.15,0.0,0.5712
85,0.958333,0.15,0.0,1.2033
129,0.833333,0.225,0.0,0.9459
73,0.875,0.1455,0.0,0.6429
51,0.583333,0.15,0.0,0.8181
59,0.375,0.15,0.0,0.046
69,0.958333,0.15,0.0,1.6965
49,0.0,0.15,0.0,2.6752
41,0.708333,0.15,0.0,1.8142
104,0.666667,0.185,0.0,0.0
103,0.333333,0.15,0.0,3.1417
98,0.75,0.1663,0.0,1.1005
117,0.583333,0.15,0.0,1.1086
136,0.25,0.15,0.0,0.0
10,0.5,0.175,0.0,0.0
36,0.583333,0.15,0.0,0.0
96,0.458333,0.15,0.0,0.0
9,0.666667,0.15,0.0,1.6702
96,0.041667,0.15,0.0,0.0
14,0.875,0.3513,0.0,0.0
29,0.625,0.15,0.0,0.0
21,0.25,0.175,0.0,0.1137
33,0.875,0.225,0.0,0.0
39,0.333333,0.15,0.0,2.7369
133,0.0,0.15,0.0,1.9574
73,0.583333,0.15,0.0,0.0
93,0.083333,0.15,0.0,0.0
56,0.375,0.3125,0.0,0.9043
32,0.958333,0.1109,0.0,0.0
109,0.583333,0.1875,0.0,0.0
21,0.375,0.15,0.0,0.9625
136,0.666667,0.15,0.0,2.5117
66,0.875,0.15,0.0,0.0
10,0.125,0.15,0.0,0.0
11,0.666667,0.15,0.0,0.0
61,0.0,0.15,0.0,0.0
118,0.25,0.15,0.0,0.0
135,0.875,0.15,0.0,0.2186
84,0.208333,0.15,0.0,0.0653
17,0.583333,0.15,0.0,0.0527
32,0.458333,0.15,0.0,0.0
2,0.666667,0.1255,0.0,1.7409
84,0.583333,0.15,0.0,1.7923
25,0.458333,0.15,0.0,0.0
46,0.208333,0.103,0.0,0.0
136,0.541667,0.175,0.0,1.1238
6,0.333333,0.15,0.0,3.1824
12,0.708333,0.1625,0.0,0.0
102,0.541667,0.15,0.0,0.7669
83,0.208333,0.15,0.0,1.1918
128,0.458333,0.15,0.0,0.0
2,0.916667,0.15,0.0,0.0
32,0.083333,0.15,0.0,1.5441
122,0.708333,0.1625,0.0,0.7379
102,0.875,0.45,0.0,0.0
49,0.333333,0.15,0.0,1.0125
60,0.833333,0.15,0.0,1.2805
125,0.0,0.344,0.0,1.5422
113,0.0,0.15,0.0,0.0
11,0.625,0.15,0.0,2.0192
17,0.333333,0.2363,0.0,2.124
71,0.583333,0.15,0.0,0.0
74,0.375,0.15,0.0,0.0
80,0.291667,0.2188,0.0,4.2661
99,0.75,0.1937,0.0,1.0498
100,0.875,0.1625,0.0,0.0
71,0.916667,0.15,0.0,0.0
17,0.375,0.45,0.0,0.022
40,0.833333,0.15,0.0,1.4436
2,0.75,0.1625,0.0,3.034
84,0.25,0.1905,0.0,1.5605
122,0.5,0.15,0.0,0.6127
49,0.708333,0.15,0.0,1.2412
91,0.583333,0.15,0.2,0.9017
1,0.583333,0.15,0.0,0.0
126,0.666667,0.15,0.0,3.0509
3,0.458333,0.15,0.0,0.4608
18,0.458333,0.15,0.0,0.0
44,0.833333,0.15,0.0,0.2347
68,0.291667,0.1588,0.0,0.0864
5,0.583333,0.175,0.0,0.0
131,0.416667,0.0564,0.2,0.0
120,0.166667,0.1182,0.0,3.1673
45,0.916667,0.15,0.0,0.0
7,0.375,0.1382,0.0,2.9767
78,0.541667,0.15,0.0,1.7213
78,0.916667,0.15,0.0,0.0
47,0.333333,0.15,0.0,0.577
55,0.666667,0.0836,0.0,0.4469
17,0.666667,0.15,0.0,1.9114
82,0.5,0.15,0.0,0.9272
63,0.666667,0.15,0.0,1.9498
103,0.125,0.15,0.0,0.1504
15,0.875,0.45,0.0,0.0
120,0.416667,0.15,0.0,0.3055
140,0.333333,0.1382,0.0,3.5891
101,0.541667,0.15,0.0,0.0
118,0.041667,0.15,0.0,0.0
136,0.833333,0.15,0.0,0.4042
53,0.166667,0.15,0.0,1.0954
39,0.291667,0.1663,0.0,0.0
114,0.166667,0.15,0.0,0.8179
58,0.541667,0.15,0.0,0.0
49,0.958333,0.15,0.0,0.0
94,0.875,0.1625,0.0,0.0
6,0.916667,0.15,0.0,1.2218
91,0.291667,0.0927,0.0,0.0396
100,0.166667,0.15,0.0,1.0065
25,0.666667,0.1236,0.0,0.0
29,0.75,0.15,0.0,0.6625
131,0.166667,0.1625,0.0,0.0
65,0.708333,0.1675,0.0,3.8213
87,0.625,0.15,0.0,2.0846
16,0.375,0.15,0.0,0.0
36,0.041667,0.15,0.0,0.0
110,0.833333,0.15,0.0,1.4136
96,0.833333,0.0964,0.0,0.5472
63,0.666667,0.1905,0.0,1.8472
19,0.833333,0.1562,0.0,0.3885
32,0.208333,0.15,0.0,1.2966
116,0.583333,0.275,0.0,0.8489
66,0.5,0.1625,0.0,0.0
57,0.416667,0.3588,0.0,0.9575
14,0.625,0.22,0.0,0.0
77,0.916667,0.15,0.0,0.0
71,0.833333,0.15,0.0,1.7065
8,0.791667,0.15,1.0,4.1843
29,0.791667,0.15,0.0,0.0
34,0.583333,0.1625,0.0,2.074
53,0.333333,0.1875,0.0,1.4081
107,0.416667,0.1073,0.0,0.0
102,0.875,0.15,0.0,1.2716
12,0.583333,0.15,0.0,1.9412
51,0.375,0.45,0.0,1.1841
134,0.0,0.15,0.0,0.0
97,0.166667,0.15,0.0,0.0
31,0.333333,0.3688,0.0,1.0335
112,0.875,0.225,0.0,0.8017
57,0.041667,0.393,0.0,0.4533
130,0.125,0.15,0.0,1.434
85,0.458333,0.15,0.0,0.0689
35,0.708333,0.15,0.0,8.1071
67,0.208333,0.15,0.0,0.0
54,0.166667,0.1787,0.0,0.0
116,0.75,0.15,0.0,1.8799
87,0.208333,0.0673,0.0,0.0
127,0.333333,0.1537,0.0,5.5982
133,0.083333,0.15,0.0,0.0
38,0.333333,0.15,0.0,0.0
60,0.166667,0.15,0.0,1.8757
87,0.791667,0.15,0.0,2.4397
6,0.875,0.15,0.0,0.7966
74,0.375,0.15,0.0,4.0775
14,0.791667,0.15,0.0,0.0
52,0.958333,0.3375,0.0,0.0
128,0.083333,0.153,0.0,0.8218
99,0.375,0.2,0.0,1.0829
117,0.083333,0.1875,0.0,0.8797
36,0.875,0.15,0.0,0.6879
61,0.875,0.15,0.0,1.1873
133,0.5,0.15,0.0,0.0
10,0.583333,0.1625,0.0,0.5129
102,0.833333,0.225,0.0,0.0
47,0.083333,0.2112,0.0,0.0
57,0.083333,0.15,0.0,2.6952
85,0.458333,0.15,0.0,0.0
6,0.416667,0.0582,0.0,0.0
1,0.416667,0.2875,0.0,1.0799
81,0.916667,0.2075,0.0,0.0
113,0.75,0.15,0.0,1.2994
83,0.666667,0.15,0.0,0.2064
87,0.833333,0.2475,0.0,0.0
111,0.583333,0.15,0.0,0.0
97,0.208333,0.15,0.0,0.1733
120,0.916667,0.15,0.0,0.8311
96,0.5,0.15,0.0,1.5202
93,0.625,0.15,0.2,1.2709
50,0.333333,0.305,0.0,4.8363
61,0.083333,0.15,0.0,0.0
19,0.083333,0.15,0.0,0.0
62,0.666667,0.15,0.0,2.4496
68,0.166667,0.1712,0.0,0.0
11,0.291667,0.15,0.0,0.0
109,0.125,0.15,0.0,0.0
100,0.0,0.45,0.0,2.7935
33,0.541667,0.1291,0.0,0.0
130,0.541667,0.15,0.0,1.0224
93,0.208333,0.15,0.0,0.0
38,0.0,0.165,0.0,0.0
52,0.916667,0.15,0.0,0.2326
126,0.041667,0.15,0.0,0.0
107,0.791667,0.1625,0.0,0.0
59,0.791667,0.15,0.0,2.0634
122,0.458333,0.15,0.0,3.0417
96,0.666667,0.15,0.0,1.0992
100,0.208333,0.15,0.0,0.0
125,0.0,0.15,0.0,0.0
73,0.958333,0.15,0.0,0.0
125,0.208333,0.15,0.0,0.0
131,0.708333,0.15,0.0,0.0
75,0.375,0.15,0.0,2.5007
78,0.916667,0.2442,0.0,0.0
128,0.291667,0.1875,0.0,1.4081
34,0.583333,0.15,0.0,4.0887
14,0.458333,0.15,0.0,0.0
106,0.291667,0.15,0.0,1.3034
135,0.0,0.15,0.0,0.3078
90,0.541667,0.1625,0.0,1.9909
121,0.333333,0.27,0.0,1.9962
22,0.625,0.15,0.0,0.0
137,0.708333,0.15,0.0,0.0777
79,0.708333,0.15,0.0,0.5827
33,0.791667,0.15,0.0,1.0494
52,0.666667,0.203,0.0,2.6874
15,0.458333,0.15,0.0,0.0
103,0.666667,0.15,0.0,0.0
102,0.25,0.3575,0.0,0.0
92,0.666667,0.15,0.0,4.4112
105,0.125,0.15,0.0,0.0
119,0.25,0.15,0.0,0.0
45,0.666667,0.15,0.0,0.0
43,0.5,0.15,0.0,0.0
119,0.5,0.225,0.2,0.8225
20,0.25,0.15,0.0,0.5574
48,0.208333,0.1327,0.0,1.6893
127,0.708333,0.15,0.0,4.2542
118,0.916667,0.15,0.0,1.1
28,0.916667,0.15,0.2,0.0
33,0.125,0.15,0.0,0.5109
32,0.208333,0.1613,0.0,0.2471
2,0.916667,0.1625,0.0,0.0
44,0.25,0.15,0.0,0.0
8,0.166667,0.185,0.0,0.7376
35,0.5,0.15,0.0,4.8793
120,0.75,0.15,0.0,0.0
60,0.625,0.15,0.0,0.6636
107,0.666667,0.15,0.0,1.6157
116,0.875,0.15,0.0,1.6993
45,0.833333,0.15,0.0,0.124
135,0.958333,0.15,0.0,0.104
74,0.166667,0.0455,0.0,0.0
109,0.041667,0.2238,0.0,1.2779
15,0.125,0.15,0.0,0.0
64,0.333333,0.0855,0.0,0.0
79,0.708333,0.15,0.0,3.6107
27,0.958333,0.15,0.0,0.0794
103,0.083333,0.15,0.0,0.9324
121,0.333333,0.1937,0.0,0.6443
129,0.791667,0.15,0.0,3.0365
121,0.166667,0.3275,0.0,0.4223
82,0.625,0.15,0.0,3.0109
111,0.958333,0.15,0.0,0.8085
110,0.416667,0.15,0.0,3.6029
8,0.666667,0.15,1.0,3.1175
100,0.208333,0.15,0.0,0.4062
103,0.208333,0.216,0.0,0.0
91,0.083333,0.15,0.0,0.0
46,0.916667,0.15,0.0,1.4693
7,0.75,0.15,0.0,4.6978
111,0.125,0.1525,0.0,0.0
122,0.625,0.15,0.0,1.8173
67,0.208333,0.1232,0.0,2.8878
109,0.833333,0.15,0.0,2.2679
129,0.875,0.155,0.0,2.2174
39,0.708333,0.15,0.0,2.0925
139,0.25,0.345,0.0,2.1488
99,0.541667,0.1309,0.0,0.354
34,0.125,0.15,0.0,0.4683
114,0.625,0.15,0.0,0.0
69,0.583333,0.15,0.0,0.4701
26,0.0,0.15,0.0,0.0
135,0.416667,0.15,0.0,1.8732
132,0.291667,0.0273,0.0,0.8894
27,0.458333,0.1382,0.0,0.6793
62,0.458333,0.15,0.0,4.5865
93,0.041667,0.15,0.0,0.6117
70,0.25,0.7415,0.0,3.1547
131,0.541667,0.15,0.0,0.0
137,0.958333,0.1436,0.0,0.4599
17,0.458333,0.15,0.0,0.3218
141,0.791667,0.15,0.0,1.2441
7,0.125,0.0873,0.0,0.0
117,0.083333,0.1905,0.0,0.0
81,0.5,0.15,0.0,0.0
83,0.375,0.15,0.0,0.2296
6,0.625,0.15,0.0,0.8069
68,0.583333,0.15,0.0,2.9401
123,0.416667,0.1625,0.0,0.0
19,0.458333,0.0273,0.0,0.9202
69,0.333333,0.2375,0.0,0.9319
80,0.416667,0.175,0.0,1.7564
116,0.041667,0.1455,0.0,0.0
116,0.791667,0.653,0.0,1.3943
20,0.791667,0.1625,0.0,0.5287
71,0.5,0.4375,0.0,0.1374
46,0.541667,0.1455,0.0,0.6661
99,0.458333,0.15,0.0,0.9386
108,0.916667,0.1625,0.0,0.0
116,0.375,0.2,0.0,0.4983
129,0.083333,0.15,0.0,0.0
53,0.875,0.15,0.0,0.0
107,0.583333,0.15,0.0,2.6214
132,0.791667,0.0325,0.0,0.0
45,0.375,0.1091,0.0,0.0
29,0.208333,0.2722,0.0,0.0
14,0.375,0.15,0.0,0.3703
89,0.583333,0.15,0.0,0.0
140,0.833333,0.15,0.0,0.0
131,0.875,0.1625,0.0,1.7478
42,0.375,0.15,0.0,0.0
101,0.125,0.15,0.0,0.0
70,0.333333,0.2,0.0,0.9238
95,0.125,0.3485,0.0,0.0
42,0.291667,0.15,0.0,2.5775
9,0.875,0.15,0.0,0.0
59,0.166667,0.15,0.2,0.0
121,0.791667,0.15,0.0,0.0
49,0.333333,0.15,0.0,0.0
47,0.458333,0.15,0.0,0.0
117,0.75,0.15,0.0,0.7031
95,0.833333,0.16,0.0,0.0
124,0.5,0.1625,0.0,0.0
108,0.333333,0.15,0.0,1.2194
45,0.25,0.15,0.0,1.1399
2,0.625,0.15,0.0,0.7981
107,0.583333,0.3,0.0,0.0
110,0.25,0.1382,0.0,2.6335
54,0.458333,0.15,0.0,0.0
109,0.041667,0.1937,0.0,0.0
67,0.208333,0.15,0.0,0.4686
97,0.5,0.2662,0.2,0.8753
57,0.291667,0.12,0.0,0.9291
67,0.25,0.0418,0.0,0.0
109,0.75,0.1675,0.0,0.0
113,0.416667,0.15,0.0,0.0
43,0.458333,0.1455,0.2,0.0
117,0.041667,0.15,0.0,1.0242
24,0.791667,0.15,0.0,0.0
71,0.791667,0.15,0.0,1.6879
79,0.875,0.15,0.0,0.5942
138,0.458333,0.15,0.2,0.0
4,0.041667,0.15,0.0,0.3973
129,0.75,0.15,0.0,0.3544
30,0.416667,0.28,0.0,0.0
38,0.541667,0.15,0.0,0.0
92,0.541667,0.175,0.0,0.0
92,0.166667,0.2575,0.0,2.1655
91,0.125,0.15,0.0,0.4965
92,0.458333,0.325,0.0,0.0
55,0.541667,0.2685,0.0,0.0
128,0.375,0.15,0.0,2.1929
100,0.958333,0.15,0.0,2.8525
132,0.875,0.686,0.0,0.0
17,0.25,0.2338,0.0,0.0
98,0.333333,0.15,0.0,2.1772
23,0.708333,0.19,0.0,1.1764
29,0.125,0.04,0.0,0.7081
74,0.416667,0.15,0.0,0.0
128,0.875,0.15,0.0,0.7518
38,0.208333,0.185,0.0,0.0
123,0.375,0.1875,0.0,0.0
86,0.708333,0.15,0.0,0.0
115,0.708333,0.15,0.0,3.0552
46,0.75,0.15,0.0,0.0
128,0.875,0.15,0.0,0.0
106,0.083333,0.15,0.0,1.335
139,0.083333,0.3125,0.0,0.0
90,0.833333,0.15,0.0,0.0
10,0.958333,0.1875,0.0,0.0
93,0.75,0.15,0.0,1.3178
118,0.583333,0.0855,0.0,0.0
128,0.0,0.15,0.0,0.0
84,0.583333,0.15,0.0,2.046
93,0.75,0.15,0.0,1.8241
28,0.875,0.15,0.0,0.0
22,0.666667,0.15,0.0,0.1951
5,0.208333,0.15,0.0,0.0
5,0.5,0.1291,0.0,0.0
54,0.166667,0.15,0.0,0.0
54,0.291667,0.15,0.0,0.0
28,0.416667,0.15,0.0,1.5442
52,0.541667,0.15,0.0,0.0
57,0.791667,0.15,0.0,1.2554
134,0.875,0.1455,0.0,1.7551
29,0.583333,0.15,0.0,0.0
94,0.333333,0.15,0.0,0.0
4,0.583333,0.15,0.0,0.5405
24,0.458333,0.2375,0.0,0.0
90,0.958333,0.3,0.0,1.6176
68,0.291667,0.2288,0.0,0.2135
58,0.958333,0.1109,0.2,0.0
54,0.375,0.15,0.0,0.3976
117,0.958333,0.15,0.0,0.0
3,0.5,0.15,0.0,1.6466
49,0.375,0.15,0.0,1.122
43,0.083333,0.312,0.0,0.0
7,0.75,0.45,0.0,2.764
27,0.958333,0.15,0.0,1.0464
127,0.375,0.21,0.0,0.0
141,0.541667,0.45,0.0,1.9836
136,0.333333,0.225,0.0,6.3783
16,0.833333,0.15,0.0,1.2717
111,0.708333,0.15,0.0,0.0
140,0.583333,0.15,0.0,1.5107
121,0.916667,0.15,0.0,0.0
24,0.458333,0.1218,0.0,0.0
5,0.916667,0.15,0.0,1.8222
59,0.25,0.2538,0.0,2.1202
141,0.5,0.0418,0.0,0.0
71,0.291667,0.2875,0.0,0.0
80,0.25,0.2062,0.0,0.4817
1,0.541667,0.15,0.0,0.0
28,0.708333,0.15,0.0,0.537
117,0.958333,0.0655,0.0,0.0
29,0.083333,0.15,0.0,0.6002
85,0.291667,0.15,0.0,4.3675
5,0.541667,0.175,0.0,0.8224
59,0.208333,0.1491,0.0,0.0
43,0.958333,0.15,0.0,1.4965
103,0.458333,0.15,0.0,0.6559
128,0.208333,0.15,0.0,1.2195
63,0.791667,0.15,0.0,0.443
88,0.583333,0.15,0.0,0.1696
63,0.333333,0.15,0.0,0.4061
81,0.583333,0.2263,0.2,3.1354
102,0.0,0.15,0.0,1.0936
5,0.916667,0.1625,0.0,0.0
61,0.25,0.15,0.2,0.1377
90,0.333333,0.0727,0.0,1.8011
64,0.791667,0.15,0.0,0.0
120,0.416667,0.15,0.0,1.7308
49,0.25,0.345,0.0,0.5649
68,0.666667,0.15,0.0,1.3773
117,0.958333,0.15,0.0,0.8701
45,0.666667,0.15,0.0,0.3963
101,0.375,0.175,0.0,2.8497
121,0.5,0.1055,0.0,2.2115
1,0.916667,0.1625,0.0,0.4936
31,0.166667,0.15,0.0,0.0
10,0.625,0.15,0.0,0.1392
56,0.0,0.15,0.0,0.0
125,0.125,0.15,0.0,0.0
7,0.541667,0.15,0.0,2.4799
13,0.083333,0.2325,0.0,0.0
125,0.333333,0.15,0.0,2.9485
110,0.5,0.15,0.0,2.2153
132,0.708333,0.15,0.0,0.0
74,0.958333,0.2725,0.0,0.3054
31,0.458333,0.15,0.0,0.1252
47,0.541667,0.15,0.0,0.9806
27,0.5,0.15,0.0,1.2996
57,0.375,0.3688,0.0,0.0
65,0.833333,0.1638,0.0,1.4903
127,0.833333,0.15,0.0,1.8943
118,0.541667,0.15,0.0,1.6461
122,0.166667,0.15,0.0,0.0
77,0.625,0.15,0.2,0.4579
72,0.083333,0.15,0.0,0.0
26,0.416667,0.3525,0.0,0.0
114,0.666667,0.15,0.0,1.4336
108,0.5,0.0291,0.0,3.0785
115,0.458333,0.1382,0.0,0.1928
37,0.125,0.16,0.0,0.0
98,0.541667,0.225,0.0,0.2078
127,0.75,0.15,0.0,3.831
99,0.958333,0.15,0.0,0.0
140,0.291667,0.15,0.0,0.0
127,0.333333,0.45,0.0,0.4569
46,0.291667,0.175,0.0,1.481
29,0.333333,0.15,0.0,2.8651
78,0.208333,0.15,0.0,2.9042
82,0.333333,0.23,0.0,0.0
135,0.416667,0.15,0.0,0.0
140,0.791667,0.15,0.0,0.0
77,0.833333,0.15,0.0,0.0
41,0.083333,0.312,0.0,0.0639
118,0.541667,0.15,0.0,0.045
123,0.291667,0.1675,0.0,0.0
30,0.166667,0.318,0.0,3.0978
59,0.5,0.1218,0.0,0.4686
54,0.666667,0.15,0.0,0.0
72,0.875,0.1562,0.0,2.7161
49,0.458333,0.15,0.0,0.0
107,0.791667,0.15,0.0,0.2972
28,0.083333,0.15,0.0,1.4049
57,0.916667,0.425,0.0,0.0
70,0.833333,0.15,0.0,0.0
128,0.958333,0.15,0.0,2.8198
115,0.5,0.15,0.0,1.0779
7,0.541667,0.15,0.0,0.0
26,0.958333,0.2393,0.0,0.0
91,0.791667,0.15,0.0,0.0
85,0.416667,0.15,0.0,1.0857
79,0.458333,0.15,0.0,0.0
89,0.75,0.15,0.0,1.5139
97,0.458333,0.15,0.0,3.5285
24,0.25,0.15,0.0,0.0
130,0.541667,0.15,0.0,0.0
130,0.166667,0.2075,0.0,0.0
39,0.375,0.15,0.0,0.676
75,0.208333,0.15,0.0,0.0
12,0.833333,0.21,0.0,0.0
106,0.375,0.15,0.0,0.2851
64,0.416667,0.1512,0.0,1.1933
73,0.875,0.15,0.0,0.3733
50,0.125,0.15,0.0,0.216
94,0.041667,0.278,0.0,0.4382
31,0.083333,0.45,0.0,0.2893
84,0.125,0.15,0.0,0.2077
20,0.0,0.15,0.0,1.348
67,0.0,0.15,0.0,0.0
137,0.833333,0.15,0.0,1.5114
78,0.666667,0.15,0.0,0.0
12,0.416667,0.15,0.0,0.0
87,0.625,0.1925,0.0,0.0
84,0.333333,0.45,0.0,2.3697
133,0.666667,0.15,0.0,0.0
109,0.333333,0.15,0.0,1.1037
8,0.041667,0.1837,0.0,0.0
53,0.791667,0.15,0.0,0.0
80,0.875,0.1875,0.0,2.194
135,0.75,0.15,0.0,0.2069
73,0.666667,0.15,0.0,0.0
137,0.291667,0.15,0.0,2.133
26,0.125,0.1663,0.0,0.6525
39,0.958333,0.15,0.0,0.0
122,0.875,0.15,0.0,0.014
100,0.375,0.175,0.0,1.4828
17,0.166667,0.375,0.0,0.0
37,0.208333,0.15,0.0,0.2911
88,0.708333,0.1109,0.0,2.6935
66,0.666667,0.15,0.0,0.0
126,0.166667,0.15,0.0,2.0147
139,0.0,0.365,0.0,1.879
41,0.583333,0.15,0.2,1.6159
29,0.458333,0.15,0.0,1.1856
136,0.958333,0.15,0.0,0.0
47,0.041667,0.15,0.0,0.0
87,0.625,0.15,0.0,1.3044
100,0.583333,0.15,0.0,2.2775
140,0.75,0.15,0.0,0.0
91,0.0,0.0782,0.0,0.0
69,0.0,0.15,0.0,0.0
25,0.375,0.1775,0.0,0.598
2,0.083333,0.15,0.0,0.1814
81,0.583333,0.15,0.0,0.9098
134,0.333333,0.15,0.0,1.7379
102,0.75,0.15,0.0,0.0
78,0.666667,0.1613,0.0,0.9574
64,0.791667,0.312,0.0,3.2447
42,0.0,0.1073,0.0,0.0
18,0.875,0.15,0.2,0.1118
131,0.375,0.25,0.0,2.3176
69,0.166667,0.15,0.0,1.6283
89,0.833333,0.15,0.0,0.4646
109,0.708333,0.15,0.0,0.2627
27,0.916667,0.1537,0.0,0.0
7,0.833333,0.45,0.0,0.5123
33,0.0,0.15,0.0,1.6345
1,0.666667,0.15,0.0,0.8577
20,0.083333,0.3137,0.0,0.0
40,0.583333,0.15,0.0,0.0
81,0.5,0.15,0.0,0.0
40,0.458333,0.15,0.0,0.18
80,0.875,0.1812,0.0,0.0
37,0.5,0.15,0.0,0.0
39,0.375,0.1775,0.0,0.3736
2,0.958333,0.15,0.0,0.0
101,0.5,0.45,0.0,0.0
131,0.041667,0.15,0.0,0.0
108,0.708333,0.15,0.0,0.0
116,0.583333,0.15,0.0,0.506
21,0.833333,0.15,0.0,1.0406
72,0.5,0.15,0.2,0.3974
52,0.333333,0.1255,0.0,0.6157
99,0.916667,0.15,0.0,0.0
45,0.625,0.15,0.0,0.0
99,0.541667,0.15,0.0,0.7784
64,0.916667,0.1625,0.0,0.2337
119,0.458333,0.15,0.0,2.2778
46,0.625,0.15,0.0,0.6145
92,0.875,0.15,0.0,0.0296
124,0.0,0.15,0.2,0.5546
59,0.375,0.15,0.0,0.8775
112,0.75,0.15,0.0,1.9123
87,0.208333,0.15,0.0,1.3774
55,0.583333,0.175,0.0,0.2223
100,0.041667,0.15,0.0,0.4583
103,0.583333,0.15,0.0,0.0
22,0.791667,0.15,0.0,2.3704
48,0.833333,0.2625,0.0,0.7009
125,0.333333,0.225,0.0,1.2655
95,0.166667,0.15,0.0,0.0904
21,0.375,0.1436,0.0,1.5071
16,0.041667,0.15,0.0,1.448
13,0.958333,0.15,0.0,0.0427
24,0.416667,0.1625,0.0,0.0
58,0.666667,0.15,0.0,1.3406
88,0.583333,0.15,0.0,0.0
101,0.958333,0.0745,0.0,1.1354
2,0.958333,0.15,0.0,1.2906
51,0.333333,0.15,0.0,2.0112
2,0.75,0.182,0.0,2.3816
24,0.958333,0.15,0.0,1.013
88,0.833333,0.1875,0.0,0.0
3,0.708333,0.15,0.0,0.9194
141,0.833333,0.15,0.0,0.6626
71,0.291667,0.15,0.0,1.0986
41,0.916667,0.15,0.0,1.4839
15,0.791667,0.15,0.0,0.0
124,0.083333,0.15,0.0,2.469
122,0.208333,0.15,0.0,0.0
88,0.375,0.1393,0.0,0.0
134,0.583333,0.3,0.0,0.9356
141,0.583333,0.15,0.0,0.103
25,0.041667,0.225,0.0,0.0
92,0.708333,0.15,0.0,4.9536
130,0.75,0.15,0.0,3.2429
44,0.875,0.1837,0.0,3.4148
86,0.333333,0.15,0.0,0.7982
111,0.708333,0.15,0.0,0.0694
37,0.541667,0.175,0.0,0.0
63,0.875,0.2975,0.0,0.0
26,0.541667,0.17,0.0,0.443
77,0.75,0.15,0.0,0.0573
5,0.125,0.15,0.0,0.0
71,0.541667,0.15,0.0,0.0
104,0.083333,0.15,0.0,0.0
50,0.625,0.1512,0.0,2.0739
70,0.458333,0.2,0.0,2.1071
77,0.458333,0.15,0.0,2.0006
91,0.333333,0.15,0.0,0.0
42,0.333333,0.15,0.0,0.0
76,0.166667,0.1775,0.0,0.432
87,0.916667,0.15,0.0,0.6068
103,0.958333,0.1575,0.0,0.1243
132,0.125,0.15,0.0,0.0638
125,0.458333,0.15,0.0,0.0
59,0.166667,0.1436,0.0,0.0
139,0.125,0.15,0.2,0.9263
32,0.166667,0.15,0.0,0.8856
9,0.875,0.15,0.0,1.1599
18,0.166667,0.2,0.0,0.0
134,0.541667,0.235,0.2,0.0
126,0.083333,0.15,0.0,0.0
65,0.25,0.15,0.0,1.9081
116,0.958333,0.15,0.0,0.0
75,0.333333,0.325,0.0,0.6345
63,0.541667,0.15,0.0,0.0
101,0.5,0.1575,0.0,0.6033
44,0.208333,0.15,0.0,1.3327
108,0.375,0.15,0.0,0.0
90,0.375,0.2375,0.0,0.0
38,0.916667,0.1787,0.0,1.3801
24,0.125,0.15,0.0,0.8902
111,0.541667,0.19,0.0,1.1292
54,0.041667,0.15,0.0,0.7372
51,0.083333,0.1382,0.0,0.6332
116,0.416667,0.165,0.0,3.5728
127,0.041667,0.15,0.3,0.9006
94,0.333333,0.231,0.0,0.0
70,0.083333,0.15,0.0,2.6985
128,0.5,0.15,0.0,2.4901
9,0.541667,0.15,0.0,0.0
82,0.166667,0.15,0.0,0.0
22,0.166667,0.15,0.0,0.0
49,0.0,0.2162,0.0,0.0
46,0.791667,0.1073,0.0,0.2924
